4
275.0
279.0
327.0
314.0
226.0
236.0
272.0
276.0
288.0
291.0
287.0
250.0
284.0
289.0
260.0
274.0
280.0
293.0
256.0
249.0
308.0
304.0
255.0
249.0
238.0
235.0
277.0
275.0
286.0
291.0
252.0
264.0
247.0
251.0
256.0
270.0
268.0
278.0
282.0
285.0
260.0
269.0
246.0
246.0
318.0
249.0
253.0
254.0
260.0
239.0
238.0
321.0
330.0
256.0
261.0
253.0
255.0
232.0
233.0
309.0
303.0
241.0
239.0
263.0
252.0
234.0
248.0
272.0
267.0
326.0
329.0
286.0
292.0
244.0
248.0
233.0
230.0
240.0
241.0
267.0
283.0
259.0
261.0
250.0
261.0
249.0
250.0
279.0
279.0
258.0
276.0
273.0
267.0
241.0
246.0
230.0
230.0
237.0
252.0
245.0
