1
72.0
66.0
66.0
66.0
67.0
65.0
67.0
68.0
66.0
67.0
66.0
67.0
67.0
66.0
66.0
67.0
67.0
67.0
67.0
67.0
68.0
65.0
67.0
68.0
69.0
67.0
67.0
66.0
65.0
66.0
68.0
66.0
67.0
67.0
68.0
68.0
71.0
67.0
67.0
66.0
66.0
66.0
68.0
67.0
66.0
68.0
68.0
68.0
69.0
67.0
69.0
66.0
66.0
67.0
67.0
67.0
67.0
68.0
68.0
67.0
68.0
67.0
68.0
67.0
67.0
69.0
68.0
66.0
66.0
67.0
68.0
68.0
67.0
68.0
68.0
69.0
68.0
68.0
68.0
67.0
67.0
68.0
69.0
69.0
70.0
68.0
67.0
67.0
67.0
70.0
69.0
67.0
67.0
68.0
69.0
70.0
69.0
68.0
68.0
68.0
