2
354.0
369.0
472.0
450.0
268.0
288.0
351.0
363.0
398.0
398.0
387.0
264.0
382.0
401.0
334.0
368.0
375.0
395.0
335.0
310.0
432.0
419.0
322.0
310.0
289.0
297.0
369.0
368.0
386.0
397.0
307.0
334.0
309.0
313.0
332.0
341.0
352.0
377.0
381.0
378.0
340.0
356.0
296.0
306.0
454.0
307.0
316.0
333.0
335.0
286.0
290.0
461.0
470.0
326.0
328.0
313.0
321.0
276.0
283.0
435.0
427.0
303.0
301.0
338.0
321.0
285.0
315.0
362.0
359.0
476.0
485.0
396.0
400.0
309.0
312.0
277.0
273.0
299.0
302.0
356.0
391.0
337.0
345.0
318.0
353.0
311.0
321.0
371.0
376.0
338.0
369.0
371.0
351.0
300.0
312.0
277.0
279.0
300.0
325.0
313.0
