2
256.0
269.0
338.0
316.0
191.0
207.0
253.0
262.0
286.0
286.0
282.0
188.0
274.0
287.0
240.0
266.0
269.0
287.0
238.0
226.0
309.0
303.0
231.0
224.0
206.0
203.0
267.0
261.0
279.0
287.0
222.0
242.0
221.0
226.0
238.0
245.0
254.0
272.0
272.0
272.0
238.0
251.0
210.0
220.0
325.0
220.0
226.0
230.0
239.0
206.0
205.0
330.0
337.0
236.0
239.0
225.0
231.0
199.0
199.0
306.0
302.0
214.0
214.0
237.0
230.0
203.0
222.0
255.0
252.0
334.0
340.0
279.0
283.0
219.0
220.0
196.0
195.0
207.0
211.0
249.0
278.0
239.0
243.0
225.0
248.0
221.0
227.0
264.0
269.0
242.0
261.0
255.0
248.0
211.0
221.0
195.0
198.0
213.0
226.0
217.0
